1|16825,16,914,361,972,530|0
0|-6738|0
2|-257,-290,-20|0
1|16828,119,917,352,1000,513|0
0|-6548|0
2|-217,-274,-26|0
1|16837,212,930,341,995,535|0
0|-6241|0
2|-228,-286,-24|0
1|16836,235,921,386,1001,535|0
0|-6357|0
2|-246,-272,-37|0
1|16811,242,921,388,1000,531|0
0|-6490|0
2|-237,-278,-21|0
1|16824,242,893,342,979,521|0
0|-6495|0
2|-253,-293,-25|0
1|16828,262,941,341,1039,530|0
0|-6648|0
2|-241,-286,-32|0
1|16813,231,902,375,1030,529|0
0|-6542|0
2|-236,-285,-11|0
1|16805,207,900,383,1040,524|0
0|-6632|0
2|-237,-269,-12|0
1|16842,218,930,334,993,535|0
0|-6331|0
2|-245,-291,-14|0
1|16811,294,858,377,976,520|0
0|-6775|0
2|-231,-283,-14|0
1|16845,288,888,373,974,529|0
0|-6569|0
2|-253,-291,-20|0
1|16838,271,980,349,985,530|0
0|-6527|0
2|-258,-262,-23|0
1|16844,254,912,341,990,529|0
0|-6770|0
2|-233,-292,-34|0
1|16835,327,918,371,1007,536|0
0|-6590|0
2|-239,-299,-22|0
1|16806,271,926,361,991,543|0
0|-6801|0
2|-256,-275,-34|0
1|16826,258,921,385,988,527|0
0|-6579|0
2|-235,-276,-36|0
1|16814,230,920,339,1025,522|0
0|-6431|0
2|-238,-278,-32|0
1|16853,280,936,389,997,497|0
0|-6548|0
2|-217,-283,-38|0
1|16849,277,908,368,999,491|0
0|-6537|0
2|-233,-271,-29|0
1|16850,235,933,413,1012,543|0
0|-6236|0
2|-248,-278,-51|0
1|16825,244,940,388,999,539|0
0|-6537|0
2|-224,-278,-38|0
1|16809,265,950,367,996,539|0
0|-6352|0
2|-242,-278,-42|0
1|16827,258,911,379,1011,539|0
0|-6548|0
2|-232,-287,-39|0
1|16812,267,930,374,1013,537|0
0|-6527|0
2|-248,-274,-11|0
1|16836,259,922,343,1009,498|0
0|-6527|0
2|-243,-285,-30|0
1|16828,314,944,379,1024,502|0
0|-6648|0
2|-231,-303,-32|0
1|16839,220,967,382,1015,533|0
0|-6653|0
2|-232,-283,-38|0
1|16830,251,860,393,985,498|0
0|-6875|0
2|-228,-275,-42|0
1|16822,277,955,343,1008,535|0
0|-6505|0
2|-226,-285,-30|0
1|16836,266,875,385,1016,534|0
0|-6558|0
2|-223,-295,-38|0
1|16839,238,930,325,1036,508|0
0|-6817|0
2|-226,-290,-37|0
1|16814,240,898,328,1020,526|0
0|-6828|0
2|-222,-274,-29|0
1|16802,243,863,362,985,489|0
0|-6231|0
2|-243,-294,-42|0
1|16819,240,940,374,1007,530|0
0|-6109|0
2|-227,-278,-20|0
1|16856,248,909,375,1046,488|0
0|-6468|0
2|-242,-275,-37|0
1|16812,255,868,380,1015,492|0
0|-6500|0
2|-235,-291,-24|0
1|16834,235,922,345,999,542|0
0|-6474|0
2|-235,-276,-18|0
1|16832,248,894,349,1036,536|0
0|-6394|0
2|-227,-274,3|0
1|16794,221,917,351,986,525|0
0|-6822|0
2|-242,-282,-37|0
1|16819,244,921,330,1019,531|0
0|-6278|0
2|-241,-277,-22|0
1|16830,239,886,361,1011,536|0
0|-6754|0
2|-251,-295,-40|0
1|16817,247,876,370,1000,524|0
0|-6542|0
2|-234,-285,-39|0
1|16828,247,916,328,1020,523|0
0|-6659|0
2|-223,-287,-31|0
1|16803,239,883,389,1017,539|0
0|-6981|0
2|-258,-267,-21|0
1|16814,251,971,391,997,525|0
0|-6553|0
2|-234,-280,-12|0
1|16816,247,918,351,1003,536|0
0|-6664|0
2|-240,-275,-14|0
1|16805,242,919,369,1035,527|0
0|-6511|0
2|-235,-287,-41|0
1|16833,248,937,352,1001,521|0
0|-6479|0
2|-225,-272,-33|0
1|16829,247,866,400,968,540|0
0|-6664|0
2|-234,-289,-40|0
1|16818,247,939,368,995,529|0
0|-6828|0
2|-227,-268,-20|0
1|16816,249,859,348,1008,533|0
0|-6268|0
2|-243,-272,-32|0
1|16807,238,925,349,971,519|0
0|-6516|0
2|-236,-265,-33|0
1|16827,244,853,360,1009,531|0
0|-6812|0
2|-231,-284,-13|0
1|16850,279,974,384,999,485|0
0|-6373|0
2|-232,-271,-33|0
1|16819,259,899,369,1004,524|0
0|-6542|0
2|-243,-277,-31|0
1|16822,198,917,423,993,539|0
0|-6527|0
2|-221,-275,-44|0
1|16824,211,941,378,987,519|0
0|-6690|0
2|-235,-275,-30|0
1|16847,254,920,343,1015,531|0
0|-6574|0
2|-229,-296,-40|0
1|16791,248,929,339,971,522|0
0|-6373|0
2|-230,-284,-36|0
1|16830,262,932,361,1004,539|0
0|-6664|0
2|-233,-271,-29|0
1|16824,221,959,374,974,545|0
0|-6468|0
2|-221,-282,-46|0
1|16809,199,892,372,1006,554|0
0|-6775|0
2|-228,-284,-36|0
1|16814,218,913,369,992,529|0
0|-6283|0
2|-216,-284,-18|0
1|16771,169,943,363,1004,523|0
0|-6188|0
2|-221,-284,-35|0
1|16856,249,935,344,985,541|0
0|-6061|0
2|-234,-286,-30|0
1|16830,274,887,367,998,509|0
0|-6289|0
2|-235,-288,-42|0
1|16813,230,1003,390,1013,523|0
0|-6474|0
2|-245,-272,-26|0
1|16853,226,909,373,994,531|0
0|-6458|0
2|-232,-295,-37|0
1|16833,228,887,335,1014,537|0
0|-6738|0
